"Term","Catalog.Nbr","Acad.Prog","ID","Grade_numeric","Grade_character"
2016,"B1","CB019",203,72,NA
2016,"B1","CB001",428,37,NA
2016,"B1","CB003",448,65,NA
2016,"B1","CB020",317,69,NA
2016,"B1","CB001",546,NA,"AB"
2016,"B1","CB003",407,71,NA
2016,"B1","SB001",59,41,NA
2016,"B1","CB003",171,54,NA
2016,"B1","CB003",430,64,NA
2016,"B1","CB026",484,81,NA
2016,"B1","CB003",396,100,NA
2016,"B1","CB019",533,63,NA
2016,"B1","SB001",183,36,NA
2016,"B1","CB019",538,64,NA
2016,"B1","CB026",371,54,NA
2016,"B1","CB004",431,NA,"49A"
2016,"B1","CB019",521,82,NA
2016,"B1","CB025",398,75,NA
2016,"B1","CB004",27,NA,"DPR"
2016,"B1","CG031",68,67,NA
2016,"B1","CB025",414,54,NA
2016,"B1","CB019",199,40,NA
2016,"B1","CB020",140,75,NA
2016,"B1","CB011",535,43,NA
2016,"B1","SB001",193,79,NA
2016,"B1","CB004",443,35,NA
2016,"B1","CB026",290,78,NA
2016,"B1","CB004",280,36,NA
2016,"B1","CB020",318,46,NA
2016,"B1","CB003",315,78,NA
2016,"B1","CB004",413,33,NA
2016,"B1","SB001",375,42,NA
2016,"B1","CB015",544,27,NA
2016,"B1","CB020",337,63,NA
2016,"B1","CB004",571,45,NA
2016,"B1","CB003",216,50,NA
2016,"B1","CB020",167,75,NA
2016,"B1","CB003",418,96,NA
2016,"B1","CB003",467,89,NA
2016,"B1","CB003",465,79,NA
2016,"B1","CB003",564,69,NA
2016,"B1","CB004",531,61,NA
2016,"B1","CB004",420,61,NA
2016,"B1","CB015",226,NA,"DPR"
2016,"B1","CB019",565,71,NA
2016,"B1","CB004",360,NA,"DPR"
2016,"B1","CB004",374,41,NA
2016,"B1","SB001",241,53,NA
2016,"B1","CB004",646,43,NA
2016,"B1","CB003",427,73,NA
2016,"B1","SB001",623,53,NA
2016,"B1","CB019",463,62,NA
2016,"B1","CB015",149,43,NA
2016,"B1","SB001",287,54,NA
2016,"B1","CB019",550,55,NA
2016,"B1","CB020",309,60,NA
2016,"B1","CB004",492,43,NA
2016,"B1","SB016",357,58,NA
2016,"B1","CB023",181,NA,"UP"
2016,"B1","CB004",366,50,NA
2016,"B1","CB024",596,37,NA
2016,"B1","CB003",373,99,NA
2016,"B1","CB003",526,NA,"AB"
2016,"B1","CB025",539,71,NA
2016,"B1","CB011",84,39,NA
2016,"B1","CB019",395,45,NA
2016,"B1","CB018",274,73,NA
2016,"B1","SB001",15,NA,"DPR"
2016,"B1","CB011",16,55,NA
2016,"B1","CB011",236,42,NA
2016,"B1","CB011",192,38,NA
2016,"B1","CB001",308,23,NA
2016,"B1","SB001",506,56,NA
2016,"B1","SB001",563,61,NA
2016,"B1","CB015",101,50,NA
2016,"B1","CB020",327,66,NA
2016,"B1","CB011",217,34,NA
2016,"B1","CB011",218,28,NA
2016,"B1","CB001",230,34,NA
2016,"B1","CB024",386,36,NA
2016,"B1","CB023",302,29,NA
2016,"B1","SB001",451,60,NA
2016,"B1","CB020",224,72,NA
2016,"B1","CB003",392,NA,"UP"
2016,"B1","CB011",178,NA,"45A"
2016,"B1","CB001",298,21,NA
2016,"B1","CB001",639,70,NA
2016,"B1","SB001",593,77,NA
2016,"B1","CB001",626,33,NA
2016,"B1","SB016",349,35,NA
2016,"B1","CB020",352,57,NA
2016,"B1","CB003",403,74,NA
2016,"B1","CB003",131,85,NA
2016,"B1","CB003",517,73,NA
2016,"B1","CB003",508,58,NA
2016,"B1","CB004",437,51,NA
2016,"B1","CB024",548,NA,"DPR"
2016,"B1","CB020",247,58,NA
2016,"B1","CB011",75,74,NA
2016,"B1","CB019",605,68,NA
2016,"B1","CB019",136,50,NA
2016,"B1","CB004",174,41,NA
2016,"B1","CB018",355,84,NA
2016,"B1","CB026",496,59,NA
2016,"B1","SB001",582,NA,"AB"
2016,"B1","CB019",530,72,NA
2016,"B1","CB001",285,34,NA
2016,"B1","CB019",369,73,NA
2016,"B1","CB020",342,53,NA
2016,"B1","CB003",624,88,NA
2016,"B1","CB015",494,35,NA
2016,"B1","CB011",307,36,NA
2016,"B1","CB001",599,37,NA
2016,"B1","CB004",569,36,NA
2016,"B1","CB020",293,50,NA
2016,"B1","CB020",214,54,NA
2016,"B1","CB018",260,79,NA
2016,"B1","CB018",341,65,NA
2016,"B1","CB020",246,51,NA
2016,"B1","CB011",85,53,NA
2016,"B1","CB019",239,NA,"UP"
2016,"B1","CB020",401,63,NA
2016,"B1","CB018",283,73,NA
2016,"B1","CB020",234,78,NA
2016,"B1","CB024",469,43,NA
2016,"B1","CB020",227,50,NA
2016,"B1","CB001",553,53,NA
2016,"B1","CB001",634,NA,"AB"
2016,"B1","CB019",212,66,NA
2016,"B1","CB020",331,54,NA
2016,"B1","CB015",291,33,NA
2016,"B1","CB025",422,85,NA
2016,"B1","CB001",278,56,NA
2016,"B1","CB004",168,NA,"DPR"
2016,"B1","CB001",146,41,NA
2016,"B1","CB020",461,59,NA
2016,"B1","CB024",345,68,NA
2016,"B1","CB011",324,51,NA
2016,"B1","CB001",319,54,NA
2016,"B1","SB001",13,NA,"AB"
2016,"B1","CB011",240,43,NA
2016,"B1","CB004",265,42,NA
2016,"B1","CB004",169,28,NA
2016,"B1","CB001",411,58,NA
2016,"B1","CB019",389,66,NA
2016,"B1","CB019",655,75,NA
2016,"B1","CB003",446,57,NA
2016,"B1","CB003",574,89,NA
2016,"B1","SB001",92,39,NA
2016,"B1","CB019",615,55,NA
2016,"B1","CB003",466,68,NA
2016,"B1","CB001",144,57,NA
2016,"B1","CB020",124,58,NA
2016,"B1","CB019",459,80,NA
2016,"B1","CB003",622,85,NA
2016,"B1","CB003",160,83,NA
2016,"B1","CB004",498,35,NA
2016,"B1","CB011",117,75,NA
2016,"B1","CB020",276,72,NA
2016,"B1","SB001",378,61,NA
2016,"B1","CB020",282,61,NA
2016,"B1","CB019",394,60,NA
2016,"B1","CB020",310,67,NA
2016,"B1","CB019",376,66,NA
2016,"B1","CB015",134,42,NA
2016,"B1","CB004",527,NA,"DPR"
2016,"B1","CB004",385,40,NA
2016,"B1","SB001",638,89,NA
2016,"B1","SB001",157,43,NA
2016,"B1","CB001",480,NA,"UP"
2016,"B1","CB004",329,21,NA
2016,"B1","CB003",499,77,NA
2016,"B1","CB003",364,NA,"UP"
2016,"B1","CB001",656,33,NA
2016,"B1","CB025",577,53,NA
2016,"B1","CB023",495,9,NA
2016,"B1","CB026",421,74,NA
2016,"B1","CB004",303,53,NA
2016,"B1","CB004",185,NA,"DPR"
2016,"B1","CB020",242,76,NA
2016,"B1","CB004",410,55,NA
2016,"B1","CB020",206,36,NA
2016,"B1","CB004",434,41,NA
2016,"B1","CB004",405,44,NA
2016,"B1","CB019",415,43,NA
2016,"B1","CB019",419,58,NA
2016,"B1","CB020",251,45,NA
2016,"B1","CB001",402,NA,"DPR"
2016,"B1","CB020",567,NA,"UP"
2016,"B1","CB020",257,90,NA
2016,"B1","CG031",948,NA,"DPR"
2016,"B1","CB003",486,83,NA
2016,"B1","CB003",450,72,NA
2016,"B1","CB003",435,NA,"UP"
2016,"B1","CB003",462,66,NA
2016,"B1","CB003",489,62,NA
2016,"B1","CB011",65,50,NA
2016,"B1","CB011",250,63,NA
2016,"B1","CB026",490,76,NA
2016,"B1","CB019",558,88,NA
2016,"B1","CB019",579,36,NA
2016,"B1","SB001",654,NA,"DPR"
2016,"B1","CB003",483,56,NA
2016,"B1","CB020",356,96,NA
2016,"B1","CB019",600,88,NA
2016,"B1","CB003",573,66,NA
2016,"B1","CB019",412,88,NA
2017,"B1","CB011",613,NA,"DPR"
2017,"B1","CB011",616,32,NA
2017,"B1","CB011",688,78,NA
2017,"B1","CB003",872,72,NA
2017,"B1","CB025",848,79,NA
2017,"B1","CB003",556,72,NA
2017,"B1","SB016",510,64,NA
2017,"B1","CB001",906,59,NA
2017,"B1","CB001",255,29,NA
2017,"B1","CB001",749,64,NA
2017,"B1","CB003",867,91,NA
2017,"B1","CB019",693,60,NA
2017,"B1","CB004",836,35,NA
2017,"B1","CB003",759,77,NA
2017,"B1","CB003",790,81,NA
2017,"B1","CB001",850,31,NA
2017,"B1","CB003",718,76,NA
2017,"B1","CB003",797,60,NA
2017,"B1","CB019",889,63,NA
2017,"B1","SB001",425,61,NA
2017,"B1","CB003",827,68,NA
2017,"B1","CB019",841,82,NA
2017,"B1","CB019",852,65,NA
2017,"B1","CB018",513,69,NA
2017,"B1","CB019",507,61,NA
2017,"B1","CB003",731,76,NA
2017,"B1","CB003",861,75,NA
2017,"B1","CB003",782,65,NA
2017,"B1","SB001",497,61,NA
2017,"B1","CB019",532,65,NA
2017,"B1","CB019",684,61,NA
2017,"B1","CB019",543,74,NA
2017,"B1","CB019",711,20,NA
2017,"B1","CB003",774,67,NA
2017,"B1","CB011",406,40,NA
2017,"B1","CB004",27,NA,"DPR"
2017,"B1","CB001",910,14,NA
2017,"B1","CB003",750,65,NA
2017,"B1","EB011",100,44,NA
2017,"B1","CB019",199,53,NA
2017,"B1","CB003",701,61,NA
2017,"B1","CB011",535,51,NA
2017,"B1","CB001",444,58,NA
2017,"B1","CB019",706,67,NA
2017,"B1","CB003",798,53,NA
2017,"B1","CB020",641,31,NA
2017,"B1","CB020",318,62,NA
2017,"B1","CB019",795,34,NA
2017,"B1","CB001",464,55,NA
2017,"B1","SB001",375,63,NA
2017,"B1","SB001",540,67,NA
2017,"B1","SB001",803,41,NA
2017,"B1","CB011",757,NA,"INC"
2017,"B1","CB003",377,51,NA
2017,"B1","SB001",670,34,NA
2017,"B1","CG031",1262,59,NA
2017,"B1","CB004",804,55,NA
2017,"B1","CB019",923,63,NA
2017,"B1","CB019",787,57,NA
2017,"B1","CB020",457,55,NA
2017,"B1","CB020",788,76,NA
2017,"B1","CB004",930,52,NA
2017,"B1","CB004",809,56,NA
2017,"B1","CB019",689,51,NA
2017,"B1","CB003",729,92,NA
2017,"B1","CB025",824,78,NA
2017,"B1","CB019",683,75,NA
2017,"B1","CB001",936,30,NA
2017,"B1","CB001",32,NA,"AB"
2017,"B1","CB004",374,73,NA
2017,"B1","CB020",651,65,NA
2017,"B1","CB003",802,92,NA
2017,"B1","CB020",611,57,NA
2017,"B1","CB001",898,66,NA
2017,"B1","SB001",785,77,NA
2017,"B1","CB025",947,NA,"DPR"
2017,"B1","CB001",156,NA,"INC"
2017,"B1","CB023",196,NA,"DPR"
2017,"B1","CG031",1219,77,NA
2017,"B1","CB024",746,19,NA
2017,"B1","CB019",738,61,NA
2017,"B1","CB004",714,56,NA
2017,"B1","CB020",362,NA,"46A"
2017,"B1","CB024",596,65,NA
2017,"B1","CB019",432,71,NA
2017,"B1","CB003",766,64,NA
2017,"B1","CB001",390,NA,"DPR"
2017,"B1","CB019",395,73,NA
2017,"B1","CB020",383,48,NA
2017,"B1","CB025",727,69,NA
2017,"B1","CB019",854,84,NA
2017,"B1","CB023",696,41,NA
2017,"B1","SB001",887,21,NA
2017,"B1","CB026",662,64,NA
2017,"B1","CB011",771,23,NA
2017,"B1","CB020",512,52,NA
2017,"B1","CB015",924,NA,"DPR"
2017,"B1","CB026",664,63,NA
2017,"B1","CB025",811,79,NA
2017,"B1","CB020",554,84,NA
2017,"B1","CB020",551,58,NA
2017,"B1","CB011",580,37,NA
2017,"B1","CB011",217,55,NA
2017,"B1","CB019",876,73,NA
2017,"B1","CB019",709,59,NA
2017,"B1","CB023",302,44,NA
2017,"B1","CB026",819,75,NA
2017,"B1","CB025",751,64,NA
2017,"B1","CB011",178,59,NA
2017,"B1","CB019",744,62,NA
2017,"B1","CB025",835,92,NA
2017,"B1","CB019",734,NA,"UP"
2017,"B1","CB026",859,100,NA
2017,"B1","CB025",699,80,NA
2017,"B1","SB001",879,70,NA
2017,"B1","CB026",754,64,NA
2017,"B1","CG031",8,NA,"DPR"
2017,"B1","CB020",617,58,NA
2017,"B1","CB001",626,58,NA
2017,"B1","CB011",503,44,NA
2017,"B1","CB026",700,56,NA
2017,"B1","CB004",339,14,NA
2017,"B1","CB020",424,57,NA
2017,"B1","CB020",438,33,NA
2017,"B1","CB003",831,95,NA
2017,"B1","CB001",847,NA,"INC"
2017,"B1","SB001",871,NA,"DPR"
2017,"B1","CB003",720,50,NA
2017,"B1","CB025",681,84,NA
2017,"B1","CB011",370,22,NA
2017,"B1","CB019",519,46,NA
2017,"B1","CB011",886,22,NA
2017,"B1","CB025",690,58,NA
2017,"B1","CB004",776,51,NA
2017,"B1","SB001",894,59,NA
2017,"B1","CB018",479,NA,"45A"
2017,"B1","CB020",453,62,NA
2017,"B1","CB025",762,NA,"LOA"
2017,"B1","CB003",673,77,NA
2017,"B1","CB019",687,50,NA
2017,"B1","CB001",476,40,NA
2017,"B1","CB004",796,35,NA
2017,"B1","CB015",494,67,NA
2017,"B1","CB026",905,56,NA
2017,"B1","CB003",511,60,NA
2017,"B1","CB011",307,35,NA
2017,"B1","SB001",713,NA,"DPR"
2017,"B1","CB003",862,50,NA
2017,"B1","CB026",703,50,NA
2017,"B1","CB011",635,NA,"DPR"
2017,"B1","CB001",634,NA,"DPR"
2017,"B1","CB019",586,68,NA
2017,"B1","CB019",926,56,NA
2017,"B1","CB011",620,51,NA
2017,"B1","SB001",901,68,NA
2017,"B1","CB018",478,74,NA
2017,"B1","CB025",845,67,NA
2017,"B1","SB016",902,NA,"UP"
2017,"B1","CG031",1227,44,NA
2017,"B1","SB001",897,NA,"49A"
2017,"B1","SB001",482,65,NA
2017,"B1","CB003",716,65,NA
2017,"B1","CB004",740,88,NA
2017,"B1","CB025",823,82,NA
2017,"B1","CB003",458,75,NA
2017,"B1","CB003",433,76,NA
2017,"B1","CB004",724,27,NA
2017,"B1","CB025",825,65,NA
2017,"B1","CB019",514,35,NA
2017,"B1","CB004",669,57,NA
2017,"B1","CB011",607,27,NA
2017,"B1","CB003",674,62,NA
2017,"B1","CB004",890,NA,"DPR"
2017,"B1","CB011",311,26,NA
2017,"B1","CB004",441,51,NA
2017,"B1","CB001",627,56,NA
2017,"B1","CB024",781,35,NA
2017,"B1","CB004",846,42,NA
2017,"B1","CB020",591,50,NA
2017,"B1","CB024",874,44,NA
2017,"B1","CB020",509,NA,"LOA"
2017,"B1","CB004",527,39,NA
2017,"B1","SB001",745,39,NA
2017,"B1","CB004",385,34,NA
2017,"B1","CB019",717,88,NA
2017,"B1","CB019",800,97,NA
2017,"B1","CB004",892,NA,"AB"
2017,"B1","CB023",667,36,NA
2017,"B1","SB001",157,36,NA
2017,"B1","CB019",843,61,NA
2017,"B1","CB004",882,53,NA
2017,"B1","CB001",730,15,NA
2017,"B1","SB001",789,NA,"AB"
2017,"B1","CB001",704,83,NA
2017,"B1","CB018",529,NA,"AB"
2017,"B1","CB001",288,52,NA
2017,"B1","CB020",206,55,NA
2017,"B1","CB019",575,50,NA
2017,"B1","CB004",808,43,NA
2017,"B1","CB011",11,NA,"DPR"
2017,"B1","CB019",415,61,NA
2017,"B1","CB020",251,72,NA
2017,"B1","CB019",736,81,NA
2017,"B1","CB019",726,60,NA
2017,"B1","EB011",71,61,NA
2017,"B1","CB003",768,63,NA
2017,"B1","CB011",870,35,NA
2017,"B1","CB011",488,54,NA
2017,"B1","CG031",1207,NA,"DPR"
2017,"B1","CB004",810,52,NA
2017,"B1","CB001",481,43,NA
2017,"B1","CB019",777,74,NA
2017,"B1","CB024",818,25,NA
2017,"B1","CB018",404,61,NA
2017,"B1","CB004",367,NA,"INC"
2017,"B1","SB001",899,64,NA
2017,"B1","SB001",697,69,NA
2017,"B1","CB019",579,80,NA
2017,"B1","CB019",801,50,NA
2017,"B1","CB001",452,6,NA
2018,"B1","CB020",888,85,NA
2018,"B1","CB001",1073,51,NA
2018,"B1","CB003",1125,53,NA
2018,"B1","CB025",1105,59,NA
2018,"B1","CB001",255,50,NA
2018,"B1","SB001",694,83,NA
2018,"B1","CB019",1007,72,NA
2018,"B1","CB003",983,66,NA
2018,"B1","CB023",970,55,NA
2018,"B1","SB001",1242,NA,"AB"
2018,"B1","CB019",1245,67,NA
2018,"B1","CB004",1200,39,NA
2018,"B1","CB026",1021,62,NA
2018,"B1","CB001",1138,38,NA
2018,"B1","EB010",1075,NA,"LOA"
2018,"B1","CB003",855,73,NA
2018,"B1","CB019",1119,65,NA
2018,"B1","CB001",1150,NA,"45A"
2018,"B1","CB019",1174,38,NA
2018,"B1","CB026",1072,50,NA
2018,"B1","CB019",1052,59,NA
2018,"B1","CB019",1197,65,NA
2018,"B1","CB001",1238,18,NA
2018,"B1","CB026",732,50,NA
2018,"B1","SB001",1226,51,NA
2018,"B1","HB001",1169,72,NA
2018,"B1","CB003",1004,75,NA
2018,"B1","CB020",805,78,NA
2018,"B1","CB019",1108,81,NA
2018,"B1","SB001",967,84,NA
2018,"B1","CB019",711,56,NA
2018,"B1","CB003",1041,61,NA
2018,"B1","CB015",1101,50,NA
2018,"B1","SB001",972,61,NA
2018,"B1","CB001",1068,56,NA
2018,"B1","CB001",1164,NA,"AB"
2018,"B1","EB011",1225,38,NA
2018,"B1","CB026",1143,37,NA
2018,"B1","CB019",988,NA,"UP"
2018,"B1","SB001",1158,63,NA
2018,"B1","CB019",991,73,NA
2018,"B1","CB015",1135,54,NA
2018,"B1","CB019",1117,58,NA
2018,"B1","CB020",399,54,NA
2018,"B1","CB019",980,73,NA
2018,"B1","CB003",1076,47,NA
2018,"B1","CB019",952,41,NA
2018,"B1","CB019",1048,61,NA
2018,"B1","CB020",641,50,NA
2018,"B1","CB025",960,71,NA
2018,"B1","CB019",795,60,NA
2018,"B1","SB001",966,59,NA
2018,"B1","CB003",1055,86,NA
2018,"B1","CB019",1232,NA,"UP"
2018,"B1","CB003",1210,60,NA
2018,"B1","CB004",1030,58,NA
2018,"B1","CB004",1029,NA,"AB"
2018,"B1","CB003",1046,75,NA
2018,"B1","CB026",1241,50,NA
2018,"B1","CB023",1154,30,NA
2018,"B1","CB001",741,33,NA
2018,"B1","CB003",1183,83,NA
2018,"B1","CB019",1000,70,NA
2018,"B1","CB003",977,36,NA
2018,"B1","CB025",1050,67,NA
2018,"B1","CB004",1136,35,NA
2018,"B1","CB019",969,83,NA
2018,"B1","CB004",1127,62,NA
2018,"B1","CB003",1018,65,NA
2018,"B1","CB003",1107,63,NA
2018,"B1","SB001",1184,42,NA
2018,"B1","CB020",362,80,NA
2018,"B1","CB004",959,53,NA
2018,"B1","SB001",1015,69,NA
2018,"B1","CB020",383,79,NA
2018,"B1","CB025",1097,63,NA
2018,"B1","SB001",887,35,NA
2018,"B1","CB004",1032,37,NA
2018,"B1","CB023",707,44,NA
2018,"B1","CB004",1035,72,NA
2018,"B1","CB018",908,77,NA
2018,"B1","CB004",791,49,NA
2018,"B1","CB003",978,71,NA
2018,"B1","CB003",1185,82,NA
2018,"B1","CB003",1019,67,NA
2018,"B1","CB026",1085,65,NA
2018,"B1","CB011",668,52,NA
2018,"B1","SB001",1092,51,NA
2018,"B1","SB001",963,53,NA
2018,"B1","CB011",503,59,NA
2018,"B1","SB001",1255,69,NA
2018,"B1","CB026",1233,74,NA
2018,"B1","CB001",625,22,NA
2018,"B1","CB026",973,66,NA
2018,"B1","SB001",1172,75,NA
2018,"B1","CB004",1253,42,NA
2018,"B1","CB026",1239,63,NA
2018,"B1","CB020",438,60,NA
2018,"B1","CB004",962,NA,"AB"
2018,"B1","CB026",979,63,NA
2018,"B1","CB019",519,60,NA
2018,"B1","CB001",984,26,NA
2018,"B1","CB019",1020,58,NA
2018,"B1","CB011",886,59,NA
2018,"B1","SB016",913,38,NA
2018,"B1","CU020",361,3,NA
2018,"B1","CB019",1123,59,NA
2018,"B1","CB026",1260,81,NA
2018,"B1","CB011",1044,57,NA
2018,"B1","CB001",455,NA,"AB"
2018,"B1","CU020",474,43,NA
2018,"B1","SB001",853,NA,"UP"
2018,"B1","SB001",1244,28,NA
2018,"B1","CB019",1103,65,NA
2018,"B1","CB025",762,NA,"AB"
2018,"B1","CB019",1137,81,NA
2018,"B1","CB001",476,51,NA
2018,"B1","CB019",893,72,NA
2018,"B1","SB001",713,40,NA
2018,"B1","SB016",578,NA,"AB"
2018,"B1","CB003",1112,NA,"UP"
2018,"B1","CB004",1215,36,NA
2018,"B1","CB020",1056,67,NA
2018,"B1","CU020",1479,39,NA
2018,"B1","CB019",676,76,NA
2018,"B1","CB003",985,70,NA
2018,"B1","CB004",1084,32,NA
2018,"B1","CB025",1161,65,NA
2018,"B1","CB019",1090,50,NA
2018,"B1","CB001",943,42,NA
2018,"B1","CB003",1014,79,NA
2018,"B1","CB023",719,53,NA
2018,"B1","CB025",986,68,NA
2018,"B1","CB004",856,NA,"AB"
2018,"B1","CB020",786,62,NA
2018,"B1","CB020",770,68,NA
2018,"B1","CB004",929,54,NA
2018,"B1","SB001",1212,55,NA
2018,"B1","CB019",1167,58,NA
2018,"B1","CB001",1198,36,NA
2018,"B1","CU020",1520,52,NA
2018,"B1","CB020",772,80,NA
2018,"B1","SB001",897,66,NA
2018,"B1","CB011",561,NA,"AB"
2018,"B1","SB001",1062,58,NA
2018,"B1","CU020",1521,21,NA
2018,"B1","CB025",1038,69,NA
2018,"B1","CB011",784,15,NA
2018,"B1","SB001",1113,25,NA
2018,"B1","CB026",996,54,NA
2018,"B1","CB011",821,23,NA
2018,"B1","CB019",514,67,NA
2018,"B1","CB019",1017,79,NA
2018,"B1","CB019",1217,60,NA
2018,"B1","CB025",1089,72,NA
2018,"B1","CB001",917,NA,"AB"
2018,"B1","SB001",1189,86,NA
2018,"B1","CB025",1001,63,NA
2018,"B1","CB020",509,54,NA
2018,"B1","CB004",1173,NA,"45A"
2018,"B1","CB003",995,61,NA
2018,"B1","CB003",990,72,NA
2018,"B1","CB003",1147,82,NA
2018,"B1","SB001",817,NA,"UP"
2018,"B1","SB001",752,75,NA
2018,"B1","CB003",953,54,NA
2018,"B1","CB023",667,41,NA
2018,"B1","CB003",989,50,NA
2018,"B1","CB004",882,57,NA
2018,"B1","CB001",730,57,NA
2018,"B1","CB003",1223,77,NA
2018,"B1","CB003",1058,63,NA
2018,"B1","CB018",529,NA,"AB"
2018,"B1","CB001",1061,40,NA
2018,"B1","CB011",816,41,NA
2018,"B1","CB015",775,41,NA
2018,"B1","CB001",1116,51,NA
2018,"B1","CB004",808,68,NA
2018,"B1","SB001",1042,42,NA
2018,"B1","CB019",1218,59,NA
2018,"B1","CB003",1005,72,NA
2018,"B1","CB003",1091,78,NA
2018,"B1","CB019",1213,61,NA
2018,"B1","SB001",957,64,NA
2018,"B1","HB001",1003,91,NA
2018,"B1","CB019",1025,68,NA
2018,"B1","CB019",950,46,NA
2018,"B1","CB001",1220,39,NA
2018,"B1","SB001",907,62,NA
2018,"B1","CB026",1140,63,NA
2018,"B1","CB023",1160,62,NA
2018,"B1","CB025",1057,33,NA
2018,"B1","CB003",1063,56,NA
2018,"B1","CB025",1132,82,NA
2018,"B1","CB004",945,57,NA
2018,"B1","CB003",987,80,NA
2018,"B1","CB003",1168,61,NA
2018,"B1","CB019",997,69,NA
2018,"B1","SB001",1054,100,NA
2018,"B1","SB001",671,63,NA
2018,"B1","CB026",1012,69,NA
2018,"B1","CB004",680,31,NA
2018,"B1","CB025",1027,84,NA
2018,"B1","SB001",1196,54,NA
2019,"B1","CB001",528,NA,"AB"
2019,"B1","CB003",1435,NA,"UP"
2019,"B1","CB003",1510,54,NA
2019,"B1","CB024",1443,54,NA
2019,"B1","CB003",1204,37,NA
2019,"B1","SB001",1357,34,NA
2019,"B1","CB025",1466,NA,"UP"
2019,"B1","SB001",1242,NA,"DPR"
2019,"B1","CB004",1453,40,NA
2019,"B1","CB019",1037,50,NA
2019,"B1","CB019",1349,63,NA
2019,"B1","CB026",1315,63,NA
2019,"B1","CB003",1282,92,NA
2019,"B1","CB019",1326,67,NA
2019,"B1","CB019",1174,70,NA
2019,"B1","CB003",1319,60,NA
2019,"B1","CB004",1551,25,NA
2019,"B1","SB001",1272,18,NA
2019,"B1","CB023",1292,5,NA
2019,"B1","CB019",1321,50,NA
2019,"B1","CB003",1538,69,NA
2019,"B1","CB003",1456,NA,"UP"
2019,"B1","SB001",1451,65,NA
2019,"B1","CB026",1374,25,NA
2019,"B1","SB001",1494,42,NA
2019,"B1","CB003",1274,70,NA
2019,"B1","SB001",1358,41,NA
2019,"B1","CB001",1533,22,NA
2019,"B1","CB026",1143,71,NA
2019,"B1","SB001",1547,36,NA
2019,"B1","CB003",1268,73,NA
2019,"B1","CB019",1495,40,NA
2019,"B1","CB003",1076,70,NA
2019,"B1","CB001",1148,14,NA
2019,"B1","CB019",952,95,NA
2019,"B1","CU020",660,NA,"UP"
2019,"B1","CB026",1330,40,NA
2019,"B1","CB003",1289,82,NA
2019,"B1","CB023",1154,69,NA
2019,"B1","CB019",1540,42,NA
2019,"B1","CB001",741,40,NA
2019,"B1","CB003",1399,72,NA
2019,"B1","CB003",1312,62,NA
2019,"B1","CB003",977,63,NA
2019,"B1","CB011",1406,23,NA
2019,"B1","CB004",1206,44,NA
2019,"B1","CB019",1563,57,NA
2019,"B1","CB001",1211,51,NA
2019,"B1","CB026",1461,59,NA
2019,"B1","CB003",1478,59,NA
2019,"B1","SB001",1184,67,NA
2019,"B1","SB001",1304,76,NA
2019,"B1","CB025",947,55,NA
2019,"B1","CB025",1449,85,NA
2019,"B1","CB026",1283,50,NA
2019,"B1","CB011",1576,19,NA
2019,"B1","CB023",1024,22,NA
2019,"B1","SB001",1301,55,NA
2019,"B1","CB026",1398,53,NA
2019,"B1","HB001",1476,27,NA
2019,"B1","SB001",1008,35,NA
2019,"B1","SB001",1134,52,NA
2019,"B1","SB001",1523,41,NA
2019,"B1","CB003",1142,74,NA
2019,"B1","SB001",1370,39,NA
2019,"B1","CB026",1280,62,NA
2019,"B1","CB020",1543,37,NA
2019,"B1","CB004",1558,51,NA
2019,"B1","CB019",942,57,NA
2019,"B1","CB018",1016,72,NA
2019,"B1","CB003",1433,44,NA
2019,"B1","CU020",1767,21,NA
2019,"B1","CB019",1391,75,NA
2019,"B1","CB025",1366,84,NA
2019,"B1","CB011",1040,NA,"DPR"
2019,"B1","CB026",1364,57,NA
2019,"B1","CB026",1353,69,NA
2019,"B1","CB019",1410,60,NA
2019,"B1","SB001",1165,51,NA
2019,"B1","CB004",791,72,NA
2019,"B1","CB001",1201,32,NA
2019,"B1","CB004",1043,75,NA
2019,"B1","CB001",1546,21,NA
2019,"B1","CB019",1311,57,NA
2019,"B1","CB003",1508,69,NA
2019,"B1","CB026",1152,72,NA
2019,"B1","CB026",1346,78,NA
2019,"B1","CB015",1344,7,NA
2019,"B1","CB001",1010,23,NA
2019,"B1","CB011",1121,39,NA
2019,"B1","CB019",1277,66,NA
2019,"B1","CB023",1306,34,NA
2019,"B1","CB026",1339,43,NA
2019,"B1","CB025",1482,76,NA
2019,"B1","CB026",1458,80,NA
2019,"B1","CB026",1322,73,NA
2019,"B1","CB026",1351,62,NA
2019,"B1","CB004",739,38,NA
2019,"B1","SB001",1438,NA,"DPR"
2019,"B1","CB023",1471,NA,"DPR"
2019,"B1","CB004",1247,NA,"INC"
2019,"B1","CB003",1267,71,NA
2019,"B1","CB023",1493,52,NA
2019,"B1","CB020",1320,32,NA
2019,"B1","CB015",1222,52,NA
2019,"B1","CB020",1067,44,NA
2019,"B1","CB023",1555,NA,"DPR"
2019,"B1","CB026",1356,36,NA
2019,"B1","CB003",1375,75,NA
2019,"B1","CB003",1361,NA,"AB"
2019,"B1","CB001",943,61,NA
2019,"B1","CB001",1427,37,NA
2019,"B1","CB026",1300,53,NA
2019,"B1","CB026",1270,79,NA
2019,"B1","CB026",1310,74,NA
2019,"B1","CB001",634,8,NA
